wavenumber_cm_minus_1,transmittance,absorbance
3.304000000000000000e+03,8.773999999999999577e-01,5.680236993107368876e-02
3.305000000000000000e+03,8.773999999999999577e-01,5.680236993107368876e-02
3.306000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.307000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.308000000000000000e+03,8.776000000000000467e-01,5.670338543334525749e-02
3.309000000000000000e+03,8.776000000000000467e-01,5.670338543334525749e-02
3.310000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.311000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.312000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.313000000000000000e+03,8.776000000000000467e-01,5.670338543334525749e-02
3.314000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.315000000000000000e+03,8.772999999999999687e-01,5.685187064143710362e-02
3.316000000000000000e+03,8.771999999999999797e-01,5.690137699451472408e-02
3.317000000000000000e+03,8.770999999999999908e-01,5.695088899159317375e-02
3.318000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.319000000000000000e+03,8.769000000000000128e-01,5.704992992290112974e-02
3.320000000000000000e+03,8.768000000000000238e-01,5.709945885970604817e-02
3.321000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.322000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.323000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.324000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.325000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.326000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.327000000000000000e+03,8.763999999999999568e-01,5.729763111133231307e-02
3.328000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.329000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.330000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.331000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.332000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.333000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.334000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.335000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.336000000000000000e+03,8.763999999999999568e-01,5.729763111133231307e-02
3.337000000000000000e+03,8.763999999999999568e-01,5.729763111133231307e-02
3.338000000000000000e+03,8.763999999999999568e-01,5.729763111133231307e-02
3.339000000000000000e+03,8.763999999999999568e-01,5.729763111133231307e-02
3.340000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.341000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.342000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.343000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.344000000000000000e+03,8.768000000000000238e-01,5.709945885970604817e-02
3.345000000000000000e+03,8.769000000000000128e-01,5.704992992290112974e-02
3.346000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.347000000000000000e+03,8.770999999999999908e-01,5.695088899159317375e-02
3.348000000000000000e+03,8.772999999999999687e-01,5.685187064143710362e-02
3.349000000000000000e+03,8.773999999999999577e-01,5.680236993107368876e-02
3.350000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.351000000000000000e+03,8.776000000000000467e-01,5.670338543334525749e-02
3.352000000000000000e+03,8.778000000000000247e-01,5.660442349104552462e-02
3.353000000000000000e+03,8.779000000000000137e-01,5.655495097496955614e-02
3.354000000000000000e+03,8.780000000000000027e-01,5.650548409389743315e-02
3.355000000000000000e+03,8.781999999999999806e-01,5.640656723163101766e-02
3.356000000000000000e+03,8.783999999999999586e-01,5.630767289398332792e-02
3.357000000000000000e+03,8.786000000000000476e-01,5.620880107069836651e-02
3.358000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.359000000000000000e+03,8.790999999999999925e-01,5.596171994558177265e-02
3.360000000000000000e+03,8.793999999999999595e-01,5.581353871631257457e-02
3.361000000000000000e+03,8.796000000000000485e-01,5.571477931124720756e-02
3.362000000000000000e+03,8.799000000000000155e-01,5.556668229978541790e-02
3.363000000000000000e+03,8.801999999999999824e-01,5.541863577307369615e-02
3.364000000000000000e+03,8.804999999999999494e-01,5.527063969670430871e-02
3.365000000000000000e+03,8.802999999999999714e-01,5.536929814372177489e-02
3.366000000000000000e+03,8.801999999999999824e-01,5.541863577307369615e-02
3.367000000000000000e+03,8.800999999999999934e-01,5.546797900801891945e-02
3.368000000000000000e+03,8.800000000000000044e-01,5.551732784983137020e-02
3.369000000000000000e+03,8.799000000000000155e-01,5.556668229978541790e-02
3.370000000000000000e+03,8.798000000000000265e-01,5.561604235915584143e-02
3.371000000000000000e+03,8.794999999999999485e-01,5.576415620651995614e-02
3.372000000000000000e+03,8.791999999999999815e-01,5.591232058456585552e-02
3.373000000000000000e+03,8.788000000000000256e-01,5.610995175152728998e-02
3.374000000000000000e+03,8.784999999999999476e-01,5.625823416868624971e-02
3.375000000000000000e+03,8.780999999999999917e-01,5.645602284654561293e-02
3.376000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.377000000000000000e+03,8.772999999999999687e-01,5.685187064143710362e-02
3.378000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.379000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.380000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.381000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.382000000000000000e+03,8.753999999999999559e-01,5.779345772290477717e-02
3.383000000000000000e+03,8.750999999999999890e-01,5.794231615860489376e-02
3.384000000000000000e+03,8.749000000000000110e-01,5.804158346918637801e-02
3.385000000000000000e+03,8.746000000000000441e-01,5.819052699116178395e-02
3.386000000000000000e+03,8.742999999999999661e-01,5.833952161160767258e-02
3.387000000000000000e+03,8.739999999999999991e-01,5.848856736559696762e-02
3.388000000000000000e+03,8.737000000000000322e-01,5.863766428823885546e-02
3.389000000000000000e+03,8.737000000000000322e-01,5.863766428823885546e-02
3.390000000000000000e+03,8.737000000000000322e-01,5.863766428823885546e-02
3.391000000000000000e+03,8.738000000000000211e-01,5.858795962645033106e-02
3.392000000000000000e+03,8.739000000000000101e-01,5.853826065267025980e-02
3.393000000000000000e+03,8.739999999999999991e-01,5.848856736559696762e-02
3.394000000000000000e+03,8.741999999999999771e-01,5.838919784636623783e-02
3.395000000000000000e+03,8.742999999999999661e-01,5.833952161160767258e-02
3.396000000000000000e+03,8.745000000000000551e-01,5.824018618530464597e-02
3.397000000000000000e+03,8.747000000000000330e-01,5.814087347462645189e-02
3.398000000000000000e+03,8.749000000000000110e-01,5.804158346918637801e-02
3.399000000000000000e+03,8.750999999999999890e-01,5.794231615860489376e-02
3.400000000000000000e+03,8.753999999999999559e-01,5.779345772290477717e-02
3.401000000000000000e+03,8.757000000000000339e-01,5.764465029232319904e-02
3.402000000000000000e+03,8.760000000000000009e-01,5.749589383191926889e-02
3.403000000000000000e+03,8.761999999999999789e-01,5.739675115784342169e-02
3.404000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.405000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.406000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.407000000000000000e+03,8.771999999999999797e-01,5.690137699451472408e-02
3.408000000000000000e+03,8.773999999999999577e-01,5.680236993107368876e-02
3.409000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.410000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.411000000000000000e+03,8.778000000000000247e-01,5.660442349104552462e-02
3.412000000000000000e+03,8.780000000000000027e-01,5.650548409389743315e-02
3.413000000000000000e+03,8.781999999999999806e-01,5.640656723163101766e-02
3.414000000000000000e+03,8.783999999999999586e-01,5.630767289398332792e-02
3.415000000000000000e+03,8.784999999999999476e-01,5.625823416868624971e-02
3.416000000000000000e+03,8.787000000000000366e-01,5.615937359873888340e-02
3.417000000000000000e+03,8.788000000000000256e-01,5.610995175152728998e-02
3.418000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.419000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.420000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.421000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.422000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.423000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.424000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.425000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.426000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.427000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.428000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.429000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.430000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.431000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.432000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.433000000000000000e+03,8.787000000000000366e-01,5.615937359873888340e-02
3.434000000000000000e+03,8.784999999999999476e-01,5.625823416868624971e-02
3.435000000000000000e+03,8.781999999999999806e-01,5.640656723163101766e-02
3.436000000000000000e+03,8.780000000000000027e-01,5.650548409389743315e-02
3.437000000000000000e+03,8.777000000000000357e-01,5.665390164340929069e-02
3.438000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.439000000000000000e+03,8.771999999999999797e-01,5.690137699451472408e-02
3.440000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.441000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.442000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.443000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.444000000000000000e+03,8.760999999999999899e-01,5.744631966579007848e-02
3.445000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.446000000000000000e+03,8.756000000000000449e-01,5.769424710410589463e-02
3.447000000000000000e+03,8.752999999999999670e-01,5.784307153250956707e-02
3.448000000000000000e+03,8.750999999999999890e-01,5.794231615860489376e-02
3.449000000000000000e+03,8.749000000000000110e-01,5.804158346918637801e-02
3.450000000000000000e+03,8.747000000000000330e-01,5.814087347462645189e-02
3.451000000000000000e+03,8.750000000000000000e-01,5.799194697768675355e-02
3.452000000000000000e+03,8.752999999999999670e-01,5.784307153250956707e-02
3.453000000000000000e+03,8.756000000000000449e-01,5.769424710410589463e-02
3.454000000000000000e+03,8.760000000000000009e-01,5.749589383191926889e-02
3.455000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.456000000000000000e+03,8.767000000000000348e-01,5.714899344566259226e-02
3.457000000000000000e+03,8.770999999999999908e-01,5.695088899159317375e-02
3.458000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.459000000000000000e+03,8.779000000000000137e-01,5.655495097496955614e-02
3.460000000000000000e+03,8.782999999999999696e-01,5.635711724787099280e-02
3.461000000000000000e+03,8.787000000000000366e-01,5.615937359873888340e-02
3.462000000000000000e+03,8.790999999999999925e-01,5.596171994558177265e-02
3.463000000000000000e+03,8.794999999999999485e-01,5.576415620651995614e-02
3.464000000000000000e+03,8.799000000000000155e-01,5.556668229978541790e-02
3.465000000000000000e+03,8.802999999999999714e-01,5.536929814372177489e-02
3.466000000000000000e+03,8.807000000000000384e-01,5.517200365678373575e-02
3.467000000000000000e+03,8.807000000000000384e-01,5.517200365678373575e-02
3.468000000000000000e+03,8.808000000000000274e-01,5.512269403630462583e-02
3.469000000000000000e+03,8.808000000000000274e-01,5.512269403630462583e-02
3.470000000000000000e+03,8.808000000000000274e-01,5.512269403630462583e-02
3.471000000000000000e+03,8.807000000000000384e-01,5.517200365678373575e-02
3.472000000000000000e+03,8.807000000000000384e-01,5.517200365678373575e-02
3.473000000000000000e+03,8.806000000000000494e-01,5.522131887649302240e-02
3.474000000000000000e+03,8.806000000000000494e-01,5.522131887649302240e-02
3.475000000000000000e+03,8.806000000000000494e-01,5.522131887649302240e-02
3.476000000000000000e+03,8.806000000000000494e-01,5.522131887649302240e-02
3.477000000000000000e+03,8.804999999999999494e-01,5.527063969670430871e-02
3.478000000000000000e+03,8.804999999999999494e-01,5.527063969670430871e-02
3.479000000000000000e+03,8.802999999999999714e-01,5.536929814372177489e-02
3.480000000000000000e+03,8.801999999999999824e-01,5.541863577307369615e-02
3.481000000000000000e+03,8.800000000000000044e-01,5.551732784983137020e-02
3.482000000000000000e+03,8.799000000000000155e-01,5.556668229978541790e-02
3.483000000000000000e+03,8.797000000000000375e-01,5.566540802921788461e-02
3.484000000000000000e+03,8.794999999999999485e-01,5.576415620651995614e-02
3.485000000000000000e+03,8.792999999999999705e-01,5.586292684190206914e-02
3.486000000000000000e+03,8.791999999999999815e-01,5.591232058456585552e-02
3.487000000000000000e+03,8.790000000000000036e-01,5.601112492622810357e-02
3.488000000000000000e+03,8.789000000000000146e-01,5.606053552778356153e-02
3.489000000000000000e+03,8.787000000000000366e-01,5.615937359873888340e-02
3.490000000000000000e+03,8.784999999999999476e-01,5.625823416868624971e-02
3.491000000000000000e+03,8.780000000000000027e-01,5.650548409389743315e-02
3.492000000000000000e+03,8.774999999999999467e-01,5.675287486213833471e-02
3.493000000000000000e+03,8.770000000000000018e-01,5.700040663395947865e-02
3.494000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.495000000000000000e+03,8.760999999999999899e-01,5.744631966579007848e-02
3.496000000000000000e+03,8.756000000000000449e-01,5.769424710410589463e-02
3.497000000000000000e+03,8.750999999999999890e-01,5.794231615860489376e-02
3.498000000000000000e+03,8.735000000000000542e-01,5.873709068105022885e-02
3.499000000000000000e+03,8.743999999999999551e-01,5.828985105835364500e-02
3.500000000000000000e+03,8.741999999999999771e-01,5.838919784636623783e-02
3.501000000000000000e+03,8.739999999999999991e-01,5.848856736559696762e-02
3.502000000000000000e+03,8.738000000000000211e-01,5.858795962645033106e-02
3.503000000000000000e+03,8.735000000000000542e-01,5.873709068105022885e-02
3.504000000000000000e+03,8.732999999999999652e-01,5.883653984152679983e-02
3.505000000000000000e+03,8.730999999999999872e-01,5.893601178009798963e-02
3.506000000000000000e+03,8.729000000000000092e-01,5.903550650720055387e-02
3.507000000000000000e+03,8.727000000000000313e-01,5.913502403327836054e-02
3.508000000000000000e+03,8.725000000000000533e-01,5.923456436878246634e-02
3.509000000000000000e+03,8.725000000000000533e-01,5.923456436878246634e-02
3.510000000000000000e+03,8.726000000000000423e-01,5.918479134919865658e-02
3.511000000000000000e+03,8.727000000000000313e-01,5.913502403327836054e-02
3.512000000000000000e+03,8.729000000000000092e-01,5.903550650720055387e-02
3.513000000000000000e+03,8.729999999999999982e-01,5.898575629443027213e-02
3.514000000000000000e+03,8.730999999999999872e-01,5.893601178009798963e-02
3.515000000000000000e+03,8.731999999999999762e-01,5.888627296289843105e-02
